tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
25.812,true,qupa_D2,0.000000,0.500000,60.000,TYPE_B,25.812,0,0,2073633357
92.813,true,qupa_D2,-2.800000,0.942676,57.957,TYPE_B,5.000,0,0,2073633357
210.812,true,qupa_D2,-4.600000,0.990048,49.679,TYPE_B,59.800,0,0,2073633357
276.812,true,qupa_D2,-7.400000,0.000611,60.000,TYPE_A,15.000,0,0,2073633357
347.812,true,qupa_D2,-6.400000,0.001659,59.651,TYPE_A,10.800,0,0,2073633357
479.813,true,qupa_D2,-3.400000,0.032295,60.000,TYPE_A,71.000,0,0,2073633357
553.812,true,qupa_D2,-2.400000,0.083173,59.651,TYPE_A,13.600,0,0,2073633357
620.813,true,qupa_D2,-1.400000,0.802184,59.481,TYPE_B,6.000,0,0,2073633357
728.012,true,qupa_D2,-1.400000,0.802184,59.481,TYPE_B,47.400,0,0,2073633357
948.812,true,qupa_D2,-0.400000,0.598688,59.808,TYPE_B,160.000,0,0,2073633357
1041.812,true,qupa_D2,-0.400000,0.598688,59.808,TYPE_B,32.000,0,0,2073633357
1108.012,true,qupa_D2,-1.400000,0.802184,59.481,TYPE_B,6.000,0,0,2073633357
1207.012,true,qupa_D2,-1.400000,0.197816,60.000,TYPE_A,38.200,0,0,2073633357
1276.412,true,qupa_D2,-0.400000,0.598688,59.808,TYPE_B,7.600,0,0,2073633357
1366.812,true,qupa_D2,-0.400000,0.401312,60.000,TYPE_A,27.200,0,0,2073633357
1434.812,true,qupa_D2,0.600000,0.645656,59.651,TYPE_A,7.000,0,0,2073633357
1515.812,true,qupa_D2,1.600000,0.167982,60.000,TYPE_B,20.000,0,0,2073633357
1615.812,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,39.000,0,0,2073633357
1682.013,true,qupa_D2,1.000000,0.731059,59.651,TYPE_A,3.000,0,0,2073633357
1748.012,true,qupa_D2,2.000000,0.880797,59.062,TYPE_A,3.000,0,0,2073633357
