tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
78.291,false,qupa_27,0.000000,0.500000,60.000,TYPE_B,78.291,0,0,2051558410
162.091,false,qupa_27,-1.900000,0.869892,59.149,TYPE_B,22.000,0,0,2051558410
227.691,false,qupa_27,-4.700000,0.990987,48.826,TYPE_B,3.200,0,0,2051558410
507.891,false,qupa_27,-1.400000,0.802184,59.481,TYPE_B,228.000,0,0,2051558410
578.891,false,qupa_27,-2.400000,0.916827,58.612,TYPE_B,10.000,0,0,2051558410
643.891,false,qupa_27,-3.400000,0.967705,56.393,TYPE_B,5.000,0,0,2051558410
752.891,false,qupa_27,-3.400000,0.967705,56.393,TYPE_B,51.000,0,0,2051558410
820.891,false,qupa_27,-5.300000,0.995033,42.688,TYPE_B,10.000,0,0,2051558410
870.891,false,qupa_27,-8.100000,0.999697,13.518,TYPE_B,6.000,0,0,2051558410
1101.891,false,qupa_27,-3.900000,0.980160,54.308,TYPE_B,216.000,0,0,2051558410
1161.891,false,qupa_27,-4.900000,0.992608,46.970,TYPE_B,4.000,0,0,2051558410
1216.891,false,qupa_27,-5.900000,0.997268,35.216,TYPE_B,7.000,0,0,2051558410
1277.891,false,qupa_27,-7.800000,0.999590,15.227,TYPE_B,25.000,0,0,2051558410
1306.891,false,qupa_27,-9.700000,0.999939,9.085,TYPE_B,10.400,0,0,2051558410
1379.891,false,qupa_27,-9.600000,0.999932,9.214,TYPE_B,63.000,0,0,2051558410
1392.891,false,qupa_27,-11.500000,0.999990,8.038,TYPE_B,3.400,0,0,2051558410
1463.691,false,qupa_27,-11.000000,0.999983,8.175,TYPE_B,60.800,0,0,2051558410
1477.091,false,qupa_27,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,2051558410
1554.891,false,qupa_27,-10.000000,0.999955,8.764,TYPE_B,68.000,0,0,2051558410
1569.691,false,qupa_27,-11.000000,0.999983,8.175,TYPE_B,3.800,0,0,2051558410
1639.891,false,qupa_27,-10.000000,0.999955,8.764,TYPE_B,61.000,0,0,2051558410
1659.891,false,qupa_27,-11.000000,0.999983,8.175,TYPE_B,9.000,0,0,2051558410
1677.891,false,qupa_27,-12.000000,0.999994,8.000,TYPE_B,9.600,0,0,2051558410
1734.891,false,qupa_27,-11.000000,0.999983,8.175,TYPE_B,45.800,0,0,2051558410
1748.091,false,qupa_27,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,2051558410
1771.891,false,qupa_27,-12.000000,0.999994,8.000,TYPE_B,14.000,0,0,2051558410
1791.891,false,qupa_27,-12.000000,0.999994,8.000,TYPE_B,10.000,0,0,2051558410
