tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
56.709,false,qupa_C0,0.000000,0.500000,60.000,TYPE_A,56.709,0,0,2051558410
133.909,false,qupa_C0,1.900000,0.869892,59.149,TYPE_A,14.600,0,0,2051558410
234.909,false,qupa_C0,3.700000,0.975873,55.246,TYPE_A,40.000,0,0,2051558410
327.909,false,qupa_C0,4.600000,0.990048,49.679,TYPE_A,36.000,0,0,2051558410
386.709,false,qupa_C0,6.500000,0.998499,27.524,TYPE_A,8.800,0,0,2051558410
444.909,false,qupa_C0,8.300000,0.999752,12.580,TYPE_A,30.400,0,0,2051558410
514.309,false,qupa_C0,8.300000,0.999752,12.580,TYPE_A,55.400,0,0,2051558410
672.909,false,qupa_C0,5.300000,0.995033,42.688,TYPE_A,145.800,0,0,2051558410
752.909,false,qupa_C0,5.300000,0.995033,42.688,TYPE_A,36.200,0,0,2051558410
824.909,false,qupa_C0,6.300000,0.998167,30.029,TYPE_A,28.000,0,0,2051558410
890.909,false,qupa_C0,6.300000,0.998167,30.029,TYPE_A,34.000,0,0,2051558410
943.909,false,qupa_C0,8.200000,0.999725,13.030,TYPE_A,22.600,0,0,2051558410
1036.909,false,qupa_C0,7.200000,0.999254,19.903,TYPE_A,79.600,0,0,2051558410
1083.909,false,qupa_C0,8.200000,0.999725,13.030,TYPE_A,26.000,0,0,2051558410
1117.909,false,qupa_C0,9.200000,0.999899,9.870,TYPE_A,20.600,0,0,2051558410
1137.909,false,qupa_C0,11.100000,0.999985,8.142,TYPE_A,9.800,0,0,2051558410
1237.909,false,qupa_C0,10.000000,0.999955,8.764,TYPE_A,91.600,0,0,2051558410
1320.909,false,qupa_C0,9.000000,0.999877,10.300,TYPE_A,74.000,0,0,2051558410
1343.909,false,qupa_C0,10.900000,0.999982,8.212,TYPE_A,11.000,0,0,2051558410
1459.709,false,qupa_C0,9.000000,0.999877,10.300,TYPE_A,105.800,0,0,2051558410
1479.909,false,qupa_C0,10.900000,0.999982,8.212,TYPE_A,8.000,0,0,2051558410
1581.909,false,qupa_C0,9.000000,0.999877,10.300,TYPE_A,93.400,0,0,2051558410
1607.909,false,qupa_C0,10.900000,0.999982,8.212,TYPE_A,15.000,0,0,2051558410
1770.709,false,qupa_C0,6.900000,0.998993,22.907,TYPE_A,151.800,0,0,2051558410
1801.908,false,qupa_C0,7.900000,0.999629,14.614,TYPE_A,8.000,0,0,2051558410
