tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
24.470,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,24.470,0,0,312603905
90.470,true,qupa_D2,1.000000,0.731059,59.651,TYPE_A,5.600,0,0,312603905
183.470,true,qupa_D2,2.000000,0.119203,60.000,TYPE_B,33.000,0,0,312603905
270.470,true,qupa_D2,1.000000,0.268941,59.651,TYPE_B,25.000,0,0,312603905
346.470,true,qupa_D2,0.000000,0.500000,59.062,TYPE_B,14.000,0,0,312603905
415.470,true,qupa_D2,-1.000000,0.731059,57.526,TYPE_B,9.600,0,0,312603905
487.470,true,qupa_D2,-2.000000,0.119203,60.000,TYPE_A,14.200,0,0,312603905
553.470,true,qupa_D2,-1.000000,0.268941,59.651,TYPE_A,5.600,0,0,312603905
617.670,true,qupa_D2,0.000000,0.500000,59.062,TYPE_A,3.200,0,0,312603905
680.670,true,qupa_D2,1.000000,0.731059,57.526,TYPE_A,3.200,0,0,312603905
777.470,true,qupa_D2,1.000000,0.268941,60.000,TYPE_B,38.000,0,0,312603905
842.670,true,qupa_D2,0.000000,0.500000,59.651,TYPE_B,3.200,0,0,312603905
906.470,true,qupa_D2,-1.000000,0.731059,59.062,TYPE_B,3.800,0,0,312603905
1043.470,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,77.600,0,0,312603905
1108.670,true,qupa_D2,1.000000,0.731059,59.651,TYPE_A,3.200,0,0,312603905
1202.470,true,qupa_D2,1.000000,0.268941,60.000,TYPE_B,33.800,0,0,312603905
1319.470,true,qupa_D2,0.000000,0.500000,60.000,TYPE_B,56.800,0,0,312603905
1390.470,true,qupa_D2,-1.000000,0.731059,59.651,TYPE_B,9.000,0,0,312603905
1466.470,true,qupa_D2,-2.000000,0.880797,59.062,TYPE_B,15.000,0,0,312603905
1553.470,true,qupa_D2,-3.000000,0.952574,57.526,TYPE_B,27.600,0,0,312603905
