tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
31.326,false,qupa_AE,0.000000,0.500000,60.000,TYPE_B,31.326,0,0,1874875436
186.326,false,qupa_AE,0.000000,0.500000,60.000,TYPE_A,91.600,0,0,1874875436
252.326,false,qupa_AE,1.900000,0.869892,59.149,TYPE_A,5.000,0,0,1874875436
325.326,false,qupa_AE,4.700000,0.990987,48.826,TYPE_A,11.000,0,0,1874875436
391.326,false,qupa_AE,5.700000,0.996665,37.797,TYPE_A,15.000,0,0,1874875436
676.326,false,qupa_AE,0.000000,0.500000,60.000,TYPE_B,245.000,0,0,1874875436
742.526,false,qupa_AE,-1.900000,0.869892,59.149,TYPE_B,3.000,0,0,1874875436
808.126,false,qupa_AE,-3.800000,0.978119,54.796,TYPE_B,3.200,0,0,1874875436
868.926,false,qupa_AE,-5.700000,0.996665,37.797,TYPE_B,3.000,0,0,1874875436
912.926,false,qupa_AE,-7.600000,0.999500,16.590,TYPE_B,3.200,0,0,1874875436
938.926,false,qupa_AE,-9.500000,0.999925,9.355,TYPE_B,6.400,0,0,1874875436
954.526,false,qupa_AE,-10.500000,0.999972,8.399,TYPE_B,3.200,0,0,1874875436
969.326,false,qupa_AE,-11.500000,0.999990,8.038,TYPE_B,3.200,0,0,1874875436
1006.326,false,qupa_AE,-12.000000,0.999994,8.000,TYPE_B,27.000,0,0,1874875436
1049.326,false,qupa_AE,-11.000000,0.999983,8.175,TYPE_B,34.000,0,0,1874875436
1404.326,false,qupa_AE,-1.000000,0.268941,60.000,TYPE_A,345.000,0,0,1874875436
1552.326,false,qupa_AE,0.000000,0.500000,59.684,TYPE_A,86.000,0,0,1874875436
1652.326,false,qupa_AE,0.900000,0.289050,60.000,TYPE_B,38.000,0,0,1874875436
1725.326,false,qupa_AE,-1.000000,0.268941,60.000,TYPE_A,12.800,0,0,1874875436
