tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
37.536,false,qupa_C0,0.000000,0.500000,60.000,TYPE_B,37.536,0,0,1874875436
283.536,false,qupa_C0,0.000000,0.500000,60.000,TYPE_B,185.800,0,0,1874875436
349.136,false,qupa_C0,-1.900000,0.869892,59.149,TYPE_B,5.400,0,0,1874875436
809.336,false,qupa_C0,0.000000,0.500000,60.000,TYPE_A,398.800,0,0,1874875436
893.536,false,qupa_C0,1.900000,0.869892,59.149,TYPE_A,23.000,0,0,1874875436
961.536,false,qupa_C0,4.700000,0.990987,48.826,TYPE_A,8.000,0,0,1874875436
1158.336,false,qupa_C0,2.600000,0.930862,58.315,TYPE_A,147.600,0,0,1874875436
1252.336,false,qupa_C0,4.400000,0.987872,51.236,TYPE_A,35.400,0,0,1874875436
1365.336,false,qupa_C0,4.300000,0.986613,51.941,TYPE_A,61.400,0,0,1874875436
1487.736,false,qupa_C0,4.200000,0.985226,52.599,TYPE_A,70.200,0,0,1874875436
1646.536,false,qupa_C0,2.200000,0.900250,58.858,TYPE_A,106.000,0,0,1874875436
1719.536,false,qupa_C0,3.200000,0.960834,57.009,TYPE_A,13.000,0,0,1874875436
