tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
11.254,true,qupa_F4,0.000000,0.500000,60.000,TYPE_B,11.254,0,0,1889233120
179.254,true,qupa_F4,0.000000,0.500000,60.000,TYPE_B,107.000,0,0,1889233120
269.254,true,qupa_F4,-1.000000,0.731059,59.651,TYPE_B,29.000,0,0,1889233120
338.254,true,qupa_F4,-2.000000,0.880797,59.062,TYPE_B,9.000,0,0,1889233120
438.254,true,qupa_F4,-2.000000,0.880797,59.062,TYPE_B,40.600,0,0,1889233120
503.254,true,qupa_F4,-3.000000,0.952574,57.526,TYPE_B,5.000,0,0,1889233120
755.254,true,qupa_F4,-2.000000,0.880797,59.062,TYPE_B,193.000,0,0,1889233120
819.254,true,qupa_F4,-3.000000,0.952574,57.526,TYPE_B,4.600,0,0,1889233120
884.254,true,qupa_F4,-4.000000,0.982014,53.781,TYPE_B,7.200,0,0,1889233120
989.254,true,qupa_F4,-4.000000,0.982014,53.781,TYPE_B,50.000,0,0,1889233120
1064.254,true,qupa_F4,-5.000000,0.993307,45.968,TYPE_B,21.000,0,0,1889233120
1149.254,true,qupa_F4,-5.000000,0.993307,45.968,TYPE_B,38.800,0,0,1889233120
1211.254,true,qupa_F4,-6.000000,0.997527,33.913,TYPE_B,15.800,0,0,1889233120
1269.254,true,qupa_F4,-7.000000,0.999089,21.858,TYPE_B,23.800,0,0,1889233120
1299.254,true,qupa_F4,-8.000000,0.999665,14.045,TYPE_B,7.800,0,0,1889233120
1318.254,true,qupa_F4,-9.000000,0.999877,10.300,TYPE_B,4.600,0,0,1889233120
1341.254,true,qupa_F4,-10.000000,0.999955,8.764,TYPE_B,12.400,0,0,1889233120
1360.254,true,qupa_F4,-11.000000,0.999983,8.175,TYPE_B,10.000,0,0,1889233120
1372.254,true,qupa_F4,-12.000000,0.000006,60.000,TYPE_A,3.600,0,0,1889233120
1448.254,true,qupa_F4,-11.000000,0.999983,8.175,TYPE_B,15.800,0,0,1889233120
1466.254,true,qupa_F4,-12.000000,0.999994,8.000,TYPE_B,9.600,0,0,1889233120
1505.254,true,qupa_F4,-11.000000,0.000017,60.000,TYPE_A,30.000,0,0,1889233120
1608.254,true,qupa_F4,-9.000000,0.999877,10.300,TYPE_B,41.000,0,0,1889233120
1676.654,true,qupa_F4,-9.000000,0.999877,10.300,TYPE_B,57.800,0,0,1889233120
1744.454,true,qupa_F4,-9.000000,0.999877,10.300,TYPE_B,56.200,0,0,1889233120
