tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
17.246,true,qupa_27,0.000000,0.500000,60.000,TYPE_B,17.246,0,0,1889233120
98.246,true,qupa_27,-1.000000,0.731059,59.651,TYPE_B,19.000,0,0,1889233120
174.246,true,qupa_27,-2.000000,0.119203,60.000,TYPE_A,16.000,0,0,1889233120
245.246,true,qupa_27,-1.000000,0.731059,59.651,TYPE_B,10.000,0,0,1889233120
822.246,true,qupa_27,-1.000000,0.731059,59.651,TYPE_B,516.000,0,0,1889233120
913.246,true,qupa_27,-1.000000,0.731059,59.651,TYPE_B,30.000,0,0,1889233120
989.246,true,qupa_27,-2.000000,0.880797,59.062,TYPE_B,14.000,0,0,1889233120
1066.246,true,qupa_27,-3.000000,0.047426,60.000,TYPE_A,16.000,0,0,1889233120
1138.246,true,qupa_27,-2.000000,0.119203,59.651,TYPE_A,10.000,0,0,1889233120
1218.246,true,qupa_27,-1.000000,0.268941,59.062,TYPE_A,19.000,0,0,1889233120
1311.246,true,qupa_27,0.000000,0.500000,60.000,TYPE_B,33.600,0,0,1889233120
1375.446,true,qupa_27,-1.000000,0.731059,59.651,TYPE_B,3.200,0,0,1889233120
1445.246,true,qupa_27,-2.000000,0.880797,59.062,TYPE_B,9.000,0,0,1889233120
1524.246,true,qupa_27,-3.000000,0.952574,57.526,TYPE_B,19.600,0,0,1889233120
1597.246,true,qupa_27,-4.000000,0.017986,60.000,TYPE_A,14.000,0,0,1889233120
1669.246,true,qupa_27,-3.000000,0.047426,59.651,TYPE_A,10.000,0,0,1889233120
