tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
4.491,true,qupa_F4,0.000000,0.500000,60.000,TYPE_B,4.491,0,0,965526558
74.291,true,qupa_F4,-1.900000,0.869892,59.149,TYPE_B,8.000,0,0,965526558
153.291,true,qupa_F4,-2.900000,0.947846,57.751,TYPE_B,19.600,0,0,965526558
229.291,true,qupa_F4,-4.800000,0.991837,47.923,TYPE_B,17.000,0,0,965526558
280.491,true,qupa_F4,-5.800000,0.996982,36.513,TYPE_B,3.000,0,0,965526558
364.291,true,qupa_F4,-5.800000,0.996982,36.513,TYPE_B,46.000,0,0,965526558
411.291,true,qupa_F4,-7.700000,0.999547,15.885,TYPE_B,9.000,0,0,965526558
450.291,true,qupa_F4,-8.700000,0.000167,60.000,TYPE_A,22.000,0,0,965526558
524.291,true,qupa_F4,-6.800000,0.001113,59.149,TYPE_A,13.000,0,0,965526558
609.291,true,qupa_F4,-4.900000,0.992608,25.138,TYPE_B,24.600,0,0,965526558
658.291,true,qupa_F4,-5.900000,0.002732,57.957,TYPE_A,22.000,0,0,965526558
721.291,true,qupa_F4,-4.000000,0.017986,48.826,TYPE_A,4.800,0,0,965526558
791.491,true,qupa_F4,-3.000000,0.952574,37.797,TYPE_B,20.200,0,0,965526558
853.291,true,qupa_F4,-4.900000,0.007392,48.826,TYPE_A,23.800,0,0,965526558
908.291,true,qupa_F4,-3.900000,0.019840,37.797,TYPE_A,5.800,0,0,965526558
963.291,true,qupa_F4,-2.000000,0.119203,16.590,TYPE_A,16.000,0,0,965526558
998.291,true,qupa_F4,-1.000000,0.268941,11.433,TYPE_A,17.000,0,0,965526558
1028.291,true,qupa_F4,0.000000,0.500000,9.214,TYPE_A,16.800,0,0,965526558
1073.091,true,qupa_F4,0.000000,0.500000,59.367,TYPE_B,33.800,0,0,965526558
1145.291,true,qupa_F4,-1.000000,0.731059,58.315,TYPE_B,12.000,0,0,965526558
1219.291,true,qupa_F4,-2.000000,0.119203,16.590,TYPE_A,14.000,0,0,965526558
1272.291,true,qupa_F4,0.000000,0.500000,59.367,TYPE_B,33.200,0,0,965526558
1342.291,true,qupa_F4,-1.000000,0.731059,58.315,TYPE_B,10.400,0,0,965526558
1432.291,true,qupa_F4,-2.800000,0.057324,27.524,TYPE_A,31.400,0,0,965526558
1464.291,true,qupa_F4,-1.800000,0.141851,17.344,TYPE_A,4.200,0,0,965526558
1498.291,true,qupa_F4,-0.800000,0.310026,11.784,TYPE_A,15.000,0,0,965526558
1540.291,true,qupa_F4,0.200000,0.549834,9.355,TYPE_A,29.000,0,0,965526558
1572.491,true,qupa_F4,1.200000,0.768525,8.399,TYPE_A,21.200,0,0,965526558
1585.291,true,qupa_F4,2.200000,0.900250,8.038,TYPE_A,4.200,0,0,965526558
1626.291,true,qupa_F4,2.200000,0.900250,8.175,TYPE_A,32.600,0,0,965526558
1663.291,true,qupa_F4,3.200000,0.960834,8.000,TYPE_A,28.600,0,0,965526558
1717.291,true,qupa_F4,3.200000,0.960834,8.175,TYPE_A,45.000,0,0,965526558
