tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
9.496,true,qupa_F7,0.000000,0.500000,60.000,TYPE_A,9.496,0,0,965526558
79.496,true,qupa_F7,2.800000,0.057324,60.000,TYPE_B,9.000,0,0,965526558
188.496,true,qupa_F7,0.000000,0.500000,59.714,TYPE_A,47.000,0,0,965526558
262.496,true,qupa_F7,1.900000,0.130108,60.000,TYPE_B,13.000,0,0,965526558
335.496,true,qupa_F7,-0.900000,0.289050,58.144,TYPE_A,12.800,0,0,965526558
399.496,true,qupa_F7,1.000000,0.731059,49.679,TYPE_A,5.600,0,0,965526558
493.496,true,qupa_F7,2.800000,0.057324,59.714,TYPE_B,43.000,0,0,965526558
583.496,true,qupa_F7,1.800000,0.141851,59.229,TYPE_B,30.000,0,0,965526558
662.696,true,qupa_F7,-0.100000,0.524979,55.246,TYPE_B,19.600,0,0,965526558
737.496,true,qupa_F7,-2.000000,0.880797,39.062,TYPE_B,18.000,0,0,965526558
835.496,true,qupa_F7,-3.800000,0.978119,18.147,TYPE_B,57.000,0,0,965526558
878.496,true,qupa_F7,-5.700000,0.003335,59.481,TYPE_A,24.600,0,0,965526558
960.496,true,qupa_F7,-4.700000,0.009013,58.612,TYPE_A,21.000,0,0,965526558
1030.496,true,qupa_F7,-2.800000,0.057324,51.941,TYPE_A,9.200,0,0,965526558
1114.496,true,qupa_F7,-0.800000,0.310026,51.941,TYPE_A,31.000,0,0,965526558
1198.496,true,qupa_F7,0.100000,0.524979,43.825,TYPE_A,31.000,0,0,965526558
1251.496,true,qupa_F7,1.100000,0.750260,31.313,TYPE_A,7.000,0,0,965526558
1297.496,true,qupa_F7,3.900000,0.980160,10.300,TYPE_A,13.000,0,0,965526558
1319.496,true,qupa_F7,4.900000,0.992608,8.764,TYPE_A,10.000,0,0,965526558
1332.696,true,qupa_F7,5.900000,0.997268,8.175,TYPE_A,3.200,0,0,965526558
1347.496,true,qupa_F7,6.900000,0.998993,8.000,TYPE_A,5.000,0,0,965526558
1372.496,true,qupa_F7,7.900000,0.999629,8.000,TYPE_A,15.000,0,0,965526558
1389.496,true,qupa_F7,8.900000,0.000136,60.000,TYPE_B,8.000,0,0,965526558
1459.496,true,qupa_F7,7.000000,0.000911,59.149,TYPE_B,8.000,0,0,965526558
1523.496,true,qupa_F7,5.100000,0.006060,54.796,TYPE_B,4.000,0,0,965526558
1588.496,true,qupa_F7,3.200000,0.039166,37.797,TYPE_B,9.000,0,0,965526558
1684.496,true,qupa_F7,0.300000,0.425557,26.314,TYPE_B,58.000,0,0,965526558
1762.496,true,qupa_F7,-1.500000,0.817574,12.166,TYPE_B,51.400,0,0,965526558
1781.496,true,qupa_F7,-3.400000,0.967705,8.525,TYPE_B,5.000,0,0,965526558
