tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
54.886,true,qupa_C0,0.000000,0.500000,60.000,TYPE_B,54.886,0,0,965526558
128.086,true,qupa_C0,-1.900000,0.130108,60.000,TYPE_A,11.200,0,0,965526558
231.086,true,qupa_C0,0.000000,0.500000,59.684,TYPE_B,42.800,0,0,965526558
302.886,true,qupa_C0,-3.700000,0.975873,49.679,TYPE_B,10.200,0,0,965526558
358.886,true,qupa_C0,-6.500000,0.001501,59.229,TYPE_A,4.800,0,0,965526558
421.886,true,qupa_C0,-4.600000,0.009952,55.246,TYPE_A,3.400,0,0,965526558
492.886,true,qupa_C0,-2.700000,0.062973,39.062,TYPE_A,13.800,0,0,965526558
548.886,true,qupa_C0,-0.800000,0.310026,17.344,TYPE_A,16.600,0,0,965526558
752.886,true,qupa_C0,0.100000,0.524979,12.166,TYPE_A,184.800,0,0,965526558
792.886,true,qupa_C0,2.900000,0.947846,8.112,TYPE_A,25.800,0,0,965526558
841.886,true,qupa_C0,2.900000,0.947846,8.175,TYPE_A,40.000,0,0,965526558
857.086,true,qupa_C0,3.900000,0.980160,8.000,TYPE_A,3.800,0,0,965526558
901.486,true,qupa_C0,4.800000,0.991837,8.175,TYPE_A,36.200,0,0,965526558
917.886,true,qupa_C0,6.700000,0.001229,60.000,TYPE_B,7.000,0,0,965526558
988.686,true,qupa_C0,5.700000,0.003335,59.651,TYPE_B,8.400,0,0,965526558
1093.086,true,qupa_C0,1.900000,0.869892,8.764,TYPE_A,44.400,0,0,965526558
1149.086,true,qupa_C0,2.800000,0.057324,59.714,TYPE_B,44.000,0,0,965526558
1224.886,true,qupa_C0,0.900000,0.710950,8.861,TYPE_A,15.000,0,0,965526558
1244.886,true,qupa_C0,3.700000,0.975873,8.000,TYPE_A,9.800,0,0,965526558
1285.886,true,qupa_C0,4.600000,0.990048,8.175,TYPE_A,31.000,0,0,965526558
1365.886,true,qupa_C0,3.600000,0.973403,8.764,TYPE_A,70.800,0,0,965526558
1377.886,true,qupa_C0,5.500000,0.995930,8.000,TYPE_A,3.000,0,0,965526558
1393.886,true,qupa_C0,7.400000,0.999389,8.000,TYPE_A,7.000,0,0,965526558
1410.886,true,qupa_C0,9.300000,0.999909,8.000,TYPE_A,7.800,0,0,965526558
1444.086,true,qupa_C0,12.000000,0.999994,8.000,TYPE_A,25.000,0,0,965526558
1458.286,true,qupa_C0,12.000000,0.000006,60.000,TYPE_B,6.000,0,0,965526558
1548.086,true,qupa_C0,10.100000,0.999959,8.175,TYPE_A,29.600,0,0,965526558
1565.086,true,qupa_C0,12.000000,0.999994,8.000,TYPE_A,8.600,0,0,965526558
1582.086,true,qupa_C0,12.000000,0.000006,60.000,TYPE_B,8.000,0,0,965526558
1699.086,true,qupa_C0,9.100000,0.000112,59.684,TYPE_B,56.600,0,0,965526558
1793.686,true,qupa_C0,5.300000,0.995033,10.300,TYPE_A,33.800,0,0,965526558
