tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
97.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_A,97.724,0,0,289852478
164.724,false,qupa_F4,1.000000,0.731059,59.651,TYPE_A,6.000,0,0,289852478
296.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_A,71.000,0,0,289852478
534.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_A,177.000,0,0,289852478
607.924,false,qupa_F4,1.000000,0.731059,59.651,TYPE_A,13.000,0,0,289852478
752.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_B,83.800,0,0,289852478
899.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_B,85.000,0,0,289852478
991.524,false,qupa_F4,0.000000,0.500000,60.000,TYPE_A,30.800,0,0,289852478
1080.724,false,qupa_F4,1.000000,0.731059,59.651,TYPE_A,28.000,0,0,289852478
1173.724,false,qupa_F4,1.000000,0.268941,60.000,TYPE_B,32.000,0,0,289852478
1236.924,false,qupa_F4,0.000000,0.500000,59.651,TYPE_B,3.000,0,0,289852478
1302.724,false,qupa_F4,-1.000000,0.731059,59.062,TYPE_B,5.800,0,0,289852478
1372.724,false,qupa_F4,-2.000000,0.880797,57.526,TYPE_B,10.600,0,0,289852478
1436.924,false,qupa_F4,-3.000000,0.047426,60.000,TYPE_A,6.400,0,0,289852478
1629.724,false,qupa_F4,0.000000,0.500000,60.000,TYPE_A,131.000,0,0,289852478
1697.724,false,qupa_F4,1.000000,0.731059,59.651,TYPE_A,7.000,0,0,289852478
1780.724,false,qupa_F4,2.000000,0.880797,59.062,TYPE_A,23.000,0,0,289852478
