tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
32.015,true,qupa_C0,0.000000,0.500000,60.000,TYPE_B,32.015,0,0,2073633357
115.215,true,qupa_C0,-2.800000,0.057324,60.000,TYPE_A,21.000,0,0,2073633357
750.015,true,qupa_C0,0.000000,0.500000,59.229,TYPE_A,573.000,0,0,2073633357
881.215,true,qupa_C0,0.900000,0.710950,58.144,TYPE_A,68.600,0,0,2073633357
947.215,true,qupa_C0,2.800000,0.942676,49.679,TYPE_A,6.000,0,0,2073633357
1006.015,true,qupa_C0,5.600000,0.996316,18.147,TYPE_A,7.800,0,0,2073633357
1045.215,true,qupa_C0,6.600000,0.998641,12.166,TYPE_A,18.800,0,0,2073633357
1074.215,true,qupa_C0,7.600000,0.999500,9.511,TYPE_A,16.600,0,0,2073633357
1121.015,true,qupa_C0,8.500000,0.999797,8.525,TYPE_A,36.000,0,0,2073633357
1161.215,true,qupa_C0,9.400000,0.999917,8.175,TYPE_A,31.000,0,0,2073633357
1226.215,true,qupa_C0,10.300000,0.000034,60.000,TYPE_B,56.600,0,0,2073633357
1322.215,true,qupa_C0,6.500000,0.001501,59.229,TYPE_B,35.800,0,0,2073633357
1397.014,true,qupa_C0,3.700000,0.024127,49.679,TYPE_B,15.200,0,0,2073633357
1462.215,true,qupa_C0,0.900000,0.710950,8.764,TYPE_A,15.000,0,0,2073633357
1507.215,true,qupa_C0,2.700000,0.062973,28.764,TYPE_B,33.000,0,0,2073633357
1551.215,true,qupa_C0,0.800000,0.689974,8.764,TYPE_A,15.000,0,0,2073633357
1574.215,true,qupa_C0,1.800000,0.858149,8.175,TYPE_A,13.000,0,0,2073633357
1588.215,true,qupa_C0,3.700000,0.024127,30.029,TYPE_B,5.000,0,0,2073633357
1653.015,true,qupa_C0,0.800000,0.689974,8.764,TYPE_A,33.000,0,0,2073633357
1684.215,true,qupa_C0,2.700000,0.937027,8.000,TYPE_A,21.000,0,0,2073633357
1707.215,true,qupa_C0,4.600000,0.990048,8.000,TYPE_A,13.200,0,0,2073633357
1783.215,true,qupa_C0,3.600000,0.973403,8.764,TYPE_A,67.000,0,0,2073633357
