tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
40.529,false,qupa_48,0.000000,0.500000,60.000,TYPE_B,40.529,0,0,289852478
127.729,false,qupa_48,-1.000000,0.731059,59.651,TYPE_B,26.200,0,0,289852478
237.529,false,qupa_48,-1.000000,0.268941,60.000,TYPE_A,49.000,0,0,289852478
331.529,false,qupa_48,0.000000,0.500000,60.000,TYPE_A,32.000,0,0,289852478
395.529,false,qupa_48,1.000000,0.731059,59.651,TYPE_A,3.000,0,0,289852478
491.129,false,qupa_48,1.000000,0.731059,59.651,TYPE_A,34.600,0,0,289852478
568.529,false,qupa_48,2.000000,0.880797,59.062,TYPE_A,17.400,0,0,289852478
722.529,false,qupa_48,0.000000,0.500000,60.000,TYPE_A,94.600,0,0,289852478
792.529,false,qupa_48,1.000000,0.731059,59.651,TYPE_A,9.600,0,0,289852478
856.729,false,qupa_48,2.000000,0.880797,59.062,TYPE_A,3.200,0,0,289852478
1004.529,false,qupa_48,1.000000,0.268941,60.000,TYPE_B,88.400,0,0,289852478
1070.529,false,qupa_48,0.000000,0.500000,59.651,TYPE_B,5.000,0,0,289852478
1139.529,false,qupa_48,-1.000000,0.268941,60.000,TYPE_A,8.000,0,0,289852478
1235.529,false,qupa_48,0.000000,0.500000,60.000,TYPE_A,34.000,0,0,289852478
1315.529,false,qupa_48,1.000000,0.268941,60.000,TYPE_B,19.800,0,0,289852478
1385.529,false,qupa_48,0.000000,0.500000,59.651,TYPE_B,9.000,0,0,289852478
1449.529,false,qupa_48,-1.000000,0.731059,59.062,TYPE_B,3.000,0,0,289852478
1588.529,false,qupa_48,0.000000,0.500000,59.651,TYPE_B,79.000,0,0,289852478
1657.529,false,qupa_48,-1.000000,0.268941,60.000,TYPE_A,8.000,0,0,289852478
