tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
6.457,true,qupa_F7,0.000000,0.500000,60.000,TYPE_B,6.457,0,0,312603905
72.457,true,qupa_F7,-2.800000,0.057324,60.000,TYPE_A,5.000,0,0,312603905
183.457,true,qupa_F7,0.000000,0.500000,59.714,TYPE_B,50.600,0,0,312603905
299.457,true,qupa_F7,-0.900000,0.710950,59.302,TYPE_B,55.000,0,0,312603905
378.457,true,qupa_F7,-2.800000,0.942676,55.661,TYPE_B,18.000,0,0,312603905
439.457,true,qupa_F7,-5.600000,0.996316,28.764,TYPE_B,4.000,0,0,312603905
487.457,true,qupa_F7,-8.400000,0.999775,9.870,TYPE_B,19.000,0,0,312603905
521.457,true,qupa_F7,-10.300000,0.000034,60.000,TYPE_A,23.000,0,0,312603905
595.457,true,qupa_F7,-6.600000,0.001359,55.246,TYPE_A,12.000,0,0,312603905
656.457,true,qupa_F7,-4.700000,0.009013,39.062,TYPE_A,5.000,0,0,312603905
701.857,true,qupa_F7,-2.800000,0.057324,17.344,TYPE_A,3.200,0,0,312603905
725.657,true,qupa_F7,-1.800000,0.141851,11.784,TYPE_A,3.200,0,0,312603905
743.657,true,qupa_F7,-0.800000,0.310026,9.355,TYPE_A,3.200,0,0,312603905
759.457,true,qupa_F7,0.200000,0.549834,8.399,TYPE_A,3.200,0,0,312603905
774.057,true,qupa_F7,1.200000,0.768525,8.038,TYPE_A,3.200,0,0,312603905
788.657,true,qupa_F7,2.200000,0.900250,8.000,TYPE_A,3.200,0,0,312603905
802.857,true,qupa_F7,3.200000,0.960834,8.000,TYPE_A,3.000,0,0,312603905
817.057,true,qupa_F7,4.200000,0.985226,8.000,TYPE_A,3.000,0,0,312603905
831.457,true,qupa_F7,5.200000,0.994514,8.000,TYPE_A,3.000,0,0,312603905
845.857,true,qupa_F7,6.200000,0.997975,8.000,TYPE_A,3.200,0,0,312603905
860.257,true,qupa_F7,7.200000,0.999254,8.000,TYPE_A,3.200,0,0,312603905
874.457,true,qupa_F7,8.200000,0.999725,8.000,TYPE_A,3.200,0,0,312603905
