tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
11.627,true,qupa_F7,0.000000,0.500000,60.000,TYPE_B,11.627,0,0,1821668698
127.627,true,qupa_F7,0.000000,0.500000,60.000,TYPE_A,54.000,0,0,1821668698
231.627,true,qupa_F7,0.000000,0.500000,60.000,TYPE_A,42.000,0,0,1821668698
297.627,true,qupa_F7,1.000000,0.731059,59.651,TYPE_A,4.000,0,0,1821668698
373.627,true,qupa_F7,2.000000,0.119203,60.000,TYPE_B,14.000,0,0,1821668698
439.627,true,qupa_F7,1.000000,0.731059,59.651,TYPE_A,5.000,0,0,1821668698
503.627,true,qupa_F7,2.000000,0.880797,59.062,TYPE_A,3.000,0,0,1821668698
576.627,true,qupa_F7,3.000000,0.952574,57.526,TYPE_A,12.000,0,0,1821668698
638.627,true,qupa_F7,4.000000,0.982014,53.781,TYPE_A,3.000,0,0,1821668698
706.627,true,qupa_F7,5.000000,0.993307,45.968,TYPE_A,12.800,0,0,1821668698
777.627,true,qupa_F7,6.000000,0.002473,60.000,TYPE_B,24.000,0,0,1821668698
850.627,true,qupa_F7,5.000000,0.006693,59.651,TYPE_B,12.000,0,0,1821668698
978.627,true,qupa_F7,2.000000,0.119203,60.000,TYPE_B,67.000,0,0,1821668698
1042.627,true,qupa_F7,1.000000,0.268941,59.651,TYPE_B,3.600,0,0,1821668698
1177.627,true,qupa_F7,0.000000,0.500000,60.000,TYPE_B,75.000,0,0,1821668698
1260.627,true,qupa_F7,-1.000000,0.268941,60.000,TYPE_A,22.000,0,0,1821668698
1337.627,true,qupa_F7,0.000000,0.500000,59.651,TYPE_A,16.600,0,0,1821668698
1411.627,true,qupa_F7,1.000000,0.268941,60.000,TYPE_B,13.000,0,0,1821668698
1486.627,true,qupa_F7,0.000000,0.500000,59.651,TYPE_B,14.800,0,0,1821668698
1550.827,true,qupa_F7,-1.000000,0.731059,59.062,TYPE_B,3.200,0,0,1821668698
1685.627,true,qupa_F7,0.000000,0.500000,59.651,TYPE_B,75.400,0,0,1821668698
