tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
13.290,false,qupa_F7,0.000000,0.500000,60.000,TYPE_A,13.290,0,0,352818123
77.490,false,qupa_F7,2.800000,0.942676,57.957,TYPE_A,3.200,0,0,352818123
155.290,false,qupa_F7,4.700000,0.990987,48.826,TYPE_A,19.600,0,0,352818123
246.290,false,qupa_F7,4.700000,0.990987,48.826,TYPE_A,41.800,0,0,352818123
398.290,false,qupa_F7,2.700000,0.937027,58.144,TYPE_A,102.000,0,0,352818123
463.290,false,qupa_F7,4.600000,0.990048,49.679,TYPE_A,5.000,0,0,352818123
541.290,false,qupa_F7,6.500000,0.998499,27.524,TYPE_A,27.000,0,0,352818123
768.090,false,qupa_F7,1.500000,0.817574,59.427,TYPE_A,199.000,0,0,352818123
833.890,false,qupa_F7,3.400000,0.967705,56.393,TYPE_A,3.000,0,0,352818123
896.290,false,qupa_F7,5.300000,0.995033,42.688,TYPE_A,5.800,0,0,352818123
969.290,false,qupa_F7,7.200000,0.999254,19.903,TYPE_A,27.200,0,0,352818123
998.290,false,qupa_F7,8.200000,0.999725,13.030,TYPE_A,8.000,0,0,352818123
1092.290,false,qupa_F7,7.200000,0.999254,19.903,TYPE_A,80.000,0,0,352818123
1119.290,false,qupa_F7,8.200000,0.999725,13.030,TYPE_A,6.000,0,0,352818123
1201.290,false,qupa_F7,8.100000,0.999697,13.518,TYPE_A,67.000,0,0,352818123
1258.290,false,qupa_F7,8.100000,0.999697,13.518,TYPE_A,41.000,0,0,352818123
1277.490,false,qupa_F7,9.100000,0.999888,10.075,TYPE_A,3.200,0,0,352818123
1405.290,false,qupa_F7,7.100000,0.999176,20.856,TYPE_A,116.000,0,0,352818123
1449.290,false,qupa_F7,9.000000,0.999877,10.300,TYPE_A,21.000,0,0,352818123
1541.290,false,qupa_F7,8.000000,0.999665,14.045,TYPE_A,81.400,0,0,352818123
1642.690,false,qupa_F7,7.000000,0.999089,21.858,TYPE_A,86.400,0,0,352818123
1695.290,false,qupa_F7,7.000000,0.999089,21.858,TYPE_A,28.000,0,0,352818123
