tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
56,false,q0,0,0.5,1800,RED,2,-0.468198,-0.451951,6782
96,false,q6,0,0.5,1800,BLUE,28,0.197734,0.488075,6782
118,false,q5,0,0.5,1800,BLUE,47,0.155727,0.126959,6782
161,false,q3,0,0.5,1800,RED,88,-0.444744,-0.131442,6782
874,false,q1,0,0.5,1800,RED,782,0.168146,-0.159113,6782
2031,false,q0,1.9,0.869892,1775,RED,134,-0.147184,-0.478791,6782
2264,false,q3,1.9,0.130108,1800,BLUE,253,0.407031,0.112326,6782
2337,false,q4,-2.8,0.942676,1739,BLUE,195,-0.1382,0.430819,6782
2453,false,q6,-3.7,0.975873,1658,BLUE,519,-0.46872,0.131808,6782
2573,false,q5,-2.8,0.0573242,1800,RED,544,0.497408,-0.452226,6782
2848,false,q7,-3.7,0.975873,1658,BLUE,498,-0.113955,0.137541,6782
3924,false,q2,-3.7,0.024127,1800,RED,1947,-0.469903,-0.159905,6782
3992,false,q1,2.8,0.942676,1739,RED,1239,-0.47122,-0.422617,6782
4125,false,q3,0.9,0.71095,1791,RED,38,0.404288,-0.135649,6782
4165,false,q4,-5.6,0.996316,1174,BLUE,35,0.157114,0.393268,6782
4476,false,q0,3.8,0.978119,1645,RED,590,0.129566,-0.465135,6782
5405,false,q4,-8.4,0.999775,370,BLUE,23,0.461036,0.400142,6782
5755,false,q2,0,0.5,1658,RED,2,-0.404878,-0.116584,6782
5827,false,q1,5.6,0.996316,1174,RED,61,-0.510035,-0.470751,6782
6039,false,q3,2.8,0.942676,1739,RED,90,0.432327,-0.49121,6782
6055,false,q4,-10.3,0.999966,261,BLUE,243,-0.178432,0.394007,6782
6253,false,q7,-9.3,0.999909,296,BLUE,740,0.118326,0.426939,6782
6950,false,q5,2.8,0.942676,1174,RED,276,0.178641,-0.17144,6782
6989,false,q0,6.6,0.998641,793,RED,804,-0.172038,-0.134391,6782
7232,false,q4,-12,0.999994,242,BLUE,232,0.157918,0.428235,6782
7336,false,q7,-12,0.999994,244,BLUE,97,0.471714,0.141862,6782
7464,false,q1,8.4,0.999775,370,RED,423,0.488003,-0.179881,6782
7500,false,q2,1.9,0.130108,1800,BLUE,32,-0.411278,0.146581,6782
7690,false,q4,-12,0.999994,241,BLUE,157,-0.152497,0.17342,6782
7900,false,q1,11.2,0.999986,249,RED,36,0.506675,-0.135026,6782
