tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
14.897,true,qupa_AE,0.000000,0.500000,60.000,TYPE_A,14.897,0,0,965526558
82.897,true,qupa_AE,1.900000,0.869892,59.149,TYPE_A,6.000,0,0,965526558
176.897,true,qupa_AE,2.800000,0.942676,57.957,TYPE_A,31.800,0,0,965526558
251.897,true,qupa_AE,3.800000,0.978119,54.796,TYPE_A,15.000,0,0,965526558
314.897,true,qupa_AE,5.700000,0.996665,37.797,TYPE_A,7.000,0,0,965526558
365.897,true,qupa_AE,7.600000,0.999500,16.590,TYPE_A,10.000,0,0,965526558
414.297,true,qupa_AE,8.500000,0.999797,11.784,TYPE_A,30.400,0,0,965526558
443.897,true,qupa_AE,10.400000,0.999970,8.459,TYPE_A,16.000,0,0,965526558
575.897,true,qupa_AE,8.400000,0.000225,60.000,TYPE_B,122.000,0,0,965526558
692.897,true,qupa_AE,5.500000,0.004070,59.684,TYPE_B,54.000,0,0,965526558
765.897,true,qupa_AE,3.600000,0.026597,57.957,TYPE_B,12.000,0,0,965526558
872.097,true,qupa_AE,0.700000,0.331812,55.246,TYPE_B,46.200,0,0,965526558
953.897,true,qupa_AE,-0.300000,0.574443,48.826,TYPE_B,25.000,0,0,965526558
1025.897,true,qupa_AE,-1.300000,0.785835,37.797,TYPE_B,21.000,0,0,965526558
1096.897,true,qupa_AE,-1.300000,0.785835,37.797,TYPE_B,30.000,0,0,965526558
1139.897,true,qupa_AE,-3.200000,0.960834,16.590,TYPE_B,4.000,0,0,965526558
1230.897,true,qupa_AE,-3.200000,0.960834,16.590,TYPE_B,73.000,0,0,965526558
1253.897,true,qupa_AE,-4.200000,0.985226,11.433,TYPE_B,3.200,0,0,965526558
1271.897,true,qupa_AE,-5.200000,0.994514,9.214,TYPE_B,3.200,0,0,965526558
1287.697,true,qupa_AE,-6.200000,0.997975,8.345,TYPE_B,3.200,0,0,965526558
1302.297,true,qupa_AE,-7.200000,0.999254,8.018,TYPE_B,3.200,0,0,965526558
1316.497,true,qupa_AE,-8.200000,0.999725,8.000,TYPE_B,3.000,0,0,965526558
1377.897,true,qupa_AE,-8.200000,0.000275,60.000,TYPE_A,51.000,0,0,965526558
1486.897,true,qupa_AE,-6.200000,0.997975,10.300,TYPE_B,47.000,0,0,965526558
1527.897,true,qupa_AE,-6.200000,0.997975,10.300,TYPE_B,29.000,0,0,965526558
1661.897,true,qupa_AE,-6.200000,0.997975,10.300,TYPE_B,122.000,0,0,965526558
1698.897,true,qupa_AE,-7.200000,0.999254,8.764,TYPE_B,25.000,0,0,965526558
1764.097,true,qupa_AE,-7.200000,0.000746,60.000,TYPE_A,55.200,0,0,965526558
