tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
47.745,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,47.745,0,0,1195324618
123.145,false,qupa_7E,1.000000,0.731059,59.651,TYPE_A,15.200,0,0,1195324618
192.545,false,qupa_7E,2.000000,0.880797,59.062,TYPE_A,8.000,0,0,1195324618
256.545,false,qupa_7E,3.000000,0.952574,57.526,TYPE_A,3.000,0,0,1195324618
335.545,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,20.000,0,0,1195324618
393.545,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,3.000,0,0,1195324618
508.545,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,68.800,0,0,1195324618
579.545,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,17.000,0,0,1195324618
662.545,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,36.800,0,0,1195324618
886.545,false,qupa_7E,1.000000,0.731059,59.651,TYPE_A,177.000,0,0,1195324618
962.545,false,qupa_7E,2.000000,0.880797,59.062,TYPE_A,16.000,0,0,1195324618
1076.545,false,qupa_7E,2.000000,0.880797,59.062,TYPE_A,51.600,0,0,1195324618
1142.545,false,qupa_7E,3.000000,0.952574,57.526,TYPE_A,4.000,0,0,1195324618
1210.545,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,9.000,0,0,1195324618
1269.545,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,5.000,0,0,1195324618
1323.545,false,qupa_7E,6.000000,0.997527,33.913,TYPE_A,7.800,0,0,1195324618
1367.345,false,qupa_7E,7.000000,0.999089,21.858,TYPE_A,7.800,0,0,1195324618
1454.545,false,qupa_7E,6.000000,0.997527,33.913,TYPE_A,65.000,0,0,1195324618
1553.545,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,64.800,0,0,1195324618
1779.345,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,179.000,0,0,1195324618
