tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
14.732,false,qupa_7E,0.000000,0.500000,60.000,TYPE_B,14.732,0,0,1874875436
121.732,false,qupa_7E,-0.900000,0.710950,59.684,TYPE_B,45.000,0,0,1874875436
244.732,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,62.000,0,0,1874875436
342.732,false,qupa_7E,2.700000,0.937027,58.144,TYPE_A,37.000,0,0,1874875436
547.932,false,qupa_7E,0.600000,0.645656,59.765,TYPE_A,145.200,0,0,1874875436
656.132,false,qupa_7E,0.600000,0.645656,59.765,TYPE_A,48.200,0,0,1874875436
753.332,false,qupa_7E,1.500000,0.182426,60.000,TYPE_B,36.600,0,0,1874875436
828.732,false,qupa_7E,-0.400000,0.598688,59.149,TYPE_B,15.200,0,0,1874875436
939.732,false,qupa_7E,-1.300000,0.214165,60.000,TYPE_A,51.000,0,0,1874875436
1018.732,false,qupa_7E,0.600000,0.645656,59.149,TYPE_A,17.000,0,0,1874875436
1208.732,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,128.800,0,0,1874875436
1343.732,false,qupa_7E,0.000000,0.500000,60.000,TYPE_B,74.000,0,0,1874875436
1474.732,false,qupa_7E,-0.800000,0.689974,59.714,TYPE_B,70.000,0,0,1874875436
1594.732,false,qupa_7E,-1.700000,0.845535,59.302,TYPE_B,58.000,0,0,1874875436
