tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
3.661,true,qupa_48,0.000000,0.500000,60.000,TYPE_B,3.661,0,0,1889233120
94.661,true,qupa_48,0.000000,0.500000,60.000,TYPE_B,30.000,0,0,1889233120
187.661,true,qupa_48,0.000000,0.500000,60.000,TYPE_B,32.800,0,0,1889233120
255.661,true,qupa_48,-1.000000,0.731059,59.651,TYPE_B,7.600,0,0,1889233120
372.661,true,qupa_48,-1.000000,0.731059,59.651,TYPE_B,56.000,0,0,1889233120
436.661,true,qupa_48,-2.000000,0.880797,59.062,TYPE_B,3.000,0,0,1889233120
507.661,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,10.000,0,0,1889233120
593.661,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,27.000,0,0,1889233120
651.661,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,3.000,0,0,1889233120
750.661,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,52.000,0,0,1889233120
891.661,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,94.000,0,0,1889233120
959.261,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,8.600,0,0,1889233120
1021.661,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,7.000,0,0,1889233120
1195.661,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,127.000,0,0,1889233120
1257.861,true,qupa_48,-4.000000,0.017986,60.000,TYPE_A,3.200,0,0,1889233120
1329.661,true,qupa_48,-3.000000,0.047426,59.651,TYPE_A,10.000,0,0,1889233120
1397.661,true,qupa_48,-2.000000,0.880797,59.062,TYPE_B,7.000,0,0,1889233120
1462.861,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,4.200,0,0,1889233120
1524.661,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,3.000,0,0,1889233120
1596.861,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,17.200,0,0,1889233120
1647.861,true,qupa_48,-6.000000,0.997527,33.913,TYPE_B,3.200,0,0,1889233120
1691.661,true,qupa_48,-7.000000,0.999089,21.858,TYPE_B,9.600,0,0,1889233120
1731.661,true,qupa_48,-8.000000,0.999665,14.045,TYPE_B,17.000,0,0,1889233120
