tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
2.856,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,2.856,0,0,1889233120
99.856,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,36.000,0,0,1889233120
181.856,true,qupa_D2,1.000000,0.731059,59.651,TYPE_A,21.800,0,0,1889233120
250.856,true,qupa_D2,2.000000,0.880797,59.062,TYPE_A,8.000,0,0,1889233120
315.856,true,qupa_D2,3.000000,0.952574,57.526,TYPE_A,5.600,0,0,1889233120
378.856,true,qupa_D2,4.000000,0.982014,53.781,TYPE_A,4.000,0,0,1889233120
438.856,true,qupa_D2,5.000000,0.993307,45.968,TYPE_A,5.000,0,0,1889233120
494.856,true,qupa_D2,6.000000,0.997527,33.913,TYPE_A,9.000,0,0,1889233120
556.856,true,qupa_D2,7.000000,0.000911,60.000,TYPE_B,27.800,0,0,1889233120
636.856,true,qupa_D2,6.000000,0.997527,33.913,TYPE_A,19.800,0,0,1889233120
739.856,true,qupa_D2,5.000000,0.006693,60.000,TYPE_B,68.000,0,0,1889233120
827.856,true,qupa_D2,4.000000,0.017986,59.651,TYPE_B,27.800,0,0,1889233120
895.856,true,qupa_D2,3.000000,0.047426,59.062,TYPE_B,7.000,0,0,1889233120
976.856,true,qupa_D2,2.000000,0.119203,57.526,TYPE_B,20.000,0,0,1889233120
1067.856,true,qupa_D2,0.000000,0.500000,57.526,TYPE_B,32.000,0,0,1889233120
1180.856,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,54.000,0,0,1889233120
1282.856,true,qupa_D2,0.000000,0.500000,60.000,TYPE_A,40.000,0,0,1889233120
1349.056,true,qupa_D2,1.000000,0.731059,59.651,TYPE_A,5.200,0,0,1889233120
1419.856,true,qupa_D2,2.000000,0.880797,59.062,TYPE_A,10.800,0,0,1889233120
1506.856,true,qupa_D2,3.000000,0.952574,57.526,TYPE_A,27.600,0,0,1889233120
1599.856,true,qupa_D2,3.000000,0.952574,57.526,TYPE_A,34.000,0,0,1889233120
1692.856,true,qupa_D2,3.000000,0.952574,57.526,TYPE_A,34.000,0,0,1889233120
