tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
0.102,false,qupa_D2,0.000000,0.500000,60.000,TYPE_B,0.102,0,0,1413570576
70.502,false,qupa_D2,-2.800000,0.942676,57.957,TYPE_B,9.000,0,0,1413570576
152.502,false,qupa_D2,-5.600000,0.996316,39.062,TYPE_B,23.000,0,0,1413570576
284.502,false,qupa_D2,-6.400000,0.998341,28.764,TYPE_B,92.000,0,0,1413570576
466.502,false,qupa_D2,-4.200000,0.985226,52.599,TYPE_B,152.000,0,0,1413570576
553.902,false,qupa_D2,-6.900000,0.998993,22.907,TYPE_B,34.600,0,0,1413570576
591.502,false,qupa_D2,-8.800000,0.999849,10.817,TYPE_B,14.400,0,0,1413570576
659.502,false,qupa_D2,-9.700000,0.999939,9.085,TYPE_B,56.000,0,0,1413570576
726.501,false,qupa_D2,-11.000000,0.999983,8.175,TYPE_B,56.000,0,0,1413570576
791.102,false,qupa_D2,-11.000000,0.999983,8.175,TYPE_B,54.600,0,0,1413570576
884.502,false,qupa_D2,-10.000000,0.999955,8.764,TYPE_B,85.000,0,0,1413570576
905.502,false,qupa_D2,-11.000000,0.999983,8.175,TYPE_B,12.000,0,0,1413570576
1005.702,false,qupa_D2,-9.000000,0.999877,10.300,TYPE_B,90.200,0,0,1413570576
1041.502,false,qupa_D2,-10.000000,0.999955,8.764,TYPE_B,24.000,0,0,1413570576
1068.502,false,qupa_D2,-11.000000,0.999983,8.175,TYPE_B,18.000,0,0,1413570576
1081.502,false,qupa_D2,-12.000000,0.999994,8.000,TYPE_B,4.600,0,0,1413570576
1114.502,false,qupa_D2,-12.000000,0.999994,8.000,TYPE_B,23.000,0,0,1413570576
1150.502,false,qupa_D2,-12.000000,0.999994,8.000,TYPE_B,27.000,0,0,1413570576
1164.502,false,qupa_D2,-12.000000,0.999994,8.000,TYPE_B,5.600,0,0,1413570576
1279.302,false,qupa_D2,-9.000000,0.999877,10.300,TYPE_B,106.600,0,0,1413570576
1310.502,false,qupa_D2,-10.000000,0.999955,8.764,TYPE_B,20.600,0,0,1413570576
1462.502,false,qupa_D2,-7.000000,0.999089,21.858,TYPE_B,143.000,0,0,1413570576
1611.502,false,qupa_D2,-4.000000,0.982014,53.781,TYPE_B,126.800,0,0,1413570576
1755.502,false,qupa_D2,-3.000000,0.952574,57.526,TYPE_B,89.000,0,0,1413570576
