tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
56.966,false,qupa_48,0.000000,0.500000,60.000,TYPE_B,56.966,0,0,874959922
207.966,false,qupa_48,0.000000,0.500000,60.000,TYPE_A,89.000,0,0,874959922
324.966,false,qupa_48,0.000000,0.500000,60.000,TYPE_A,56.600,0,0,874959922
464.966,false,qupa_48,0.000000,0.500000,60.000,TYPE_B,79.000,0,0,874959922
534.966,false,qupa_48,-1.000000,0.731059,59.651,TYPE_B,9.800,0,0,874959922
600.566,false,qupa_48,-2.000000,0.880797,59.062,TYPE_B,4.600,0,0,874959922
666.966,false,qupa_48,-3.000000,0.952574,57.526,TYPE_B,6.000,0,0,874959922
734.966,false,qupa_48,-4.000000,0.982014,53.781,TYPE_B,8.000,0,0,874959922
815.966,false,qupa_48,-5.000000,0.993307,45.968,TYPE_B,26.000,0,0,874959922
867.966,false,qupa_48,-6.000000,0.997527,33.913,TYPE_B,5.000,0,0,874959922
1015.966,false,qupa_48,-4.000000,0.982014,53.781,TYPE_B,113.000,0,0,874959922
1086.966,false,qupa_48,-5.000000,0.993307,45.968,TYPE_B,15.000,0,0,874959922
1195.966,false,qupa_48,-4.000000,0.982014,53.781,TYPE_B,62.000,0,0,874959922
1345.966,false,qupa_48,-2.000000,0.880797,59.062,TYPE_B,95.000,0,0,874959922
1408.966,false,qupa_48,-3.000000,0.952574,57.526,TYPE_B,3.600,0,0,874959922
1471.166,false,qupa_48,-4.000000,0.982014,53.781,TYPE_B,3.200,0,0,874959922
1577.966,false,qupa_48,-4.000000,0.982014,53.781,TYPE_B,52.800,0,0,874959922
1635.166,false,qupa_48,-5.000000,0.993307,45.968,TYPE_B,3.200,0,0,874959922
