tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
62.729,true,qupa_C0,0.000000,0.500000,60.000,TYPE_B,62.729,0,0,112184514
127.729,true,qupa_C0,-1.000000,0.731059,59.651,TYPE_B,4.800,0,0,112184514
632.730,true,qupa_C0,0.000000,0.500000,60.000,TYPE_B,444.000,0,0,112184514
711.729,true,qupa_C0,-1.000000,0.731059,59.651,TYPE_B,18.200,0,0,112184514
791.529,true,qupa_C0,-2.000000,0.880797,59.062,TYPE_B,19.800,0,0,112184514
1013.730,true,qupa_C0,-2.000000,0.880797,59.062,TYPE_B,162.000,0,0,112184514
1105.729,true,qupa_C0,-2.000000,0.880797,59.062,TYPE_B,31.200,0,0,112184514
1177.529,true,qupa_C0,-3.000000,0.952574,57.526,TYPE_B,12.400,0,0,112184514
1324.729,true,qupa_C0,-3.000000,0.952574,57.526,TYPE_B,89.000,0,0,112184514
1419.730,true,qupa_C0,-3.000000,0.952574,57.526,TYPE_B,36.000,0,0,112184514
1497.529,true,qupa_C0,-4.000000,0.982014,53.781,TYPE_B,20.000,0,0,112184514
1554.729,true,qupa_C0,-5.000000,0.993307,45.968,TYPE_B,3.200,0,0,112184514
1640.730,true,qupa_C0,-5.000000,0.006693,60.000,TYPE_A,39.800,0,0,112184514
1712.529,true,qupa_C0,-4.000000,0.017986,59.651,TYPE_A,9.800,0,0,112184514
1780.729,true,qupa_C0,-3.000000,0.047426,59.062,TYPE_A,7.000,0,0,112184514
