tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
16.331,true,qupa_48,0.000000,0.500000,60.000,TYPE_B,16.331,0,0,112184514
89.331,true,qupa_48,-1.000000,0.731059,59.651,TYPE_B,12.800,0,0,112184514
165.331,true,qupa_48,-2.000000,0.880797,59.062,TYPE_B,13.000,0,0,112184514
234.331,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,8.000,0,0,112184514
309.331,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,16.000,0,0,112184514
374.331,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,10.000,0,0,112184514
494.331,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,73.800,0,0,112184514
556.331,true,qupa_48,-5.000000,0.993307,45.968,TYPE_B,7.000,0,0,112184514
640.331,true,qupa_48,-5.000000,0.006693,60.000,TYPE_A,36.000,0,0,112184514
733.331,true,qupa_48,-3.000000,0.047426,60.000,TYPE_A,32.000,0,0,112184514
814.331,true,qupa_48,-2.000000,0.880797,59.062,TYPE_B,20.000,0,0,112184514
878.331,true,qupa_48,-3.000000,0.047426,60.000,TYPE_A,4.600,0,0,112184514
948.331,true,qupa_48,-2.000000,0.880797,59.062,TYPE_B,9.000,0,0,112184514
1013.331,true,qupa_48,-3.000000,0.952574,57.526,TYPE_B,4.000,0,0,112184514
1079.331,true,qupa_48,-4.000000,0.982014,53.781,TYPE_B,8.200,0,0,112184514
1221.331,true,qupa_48,-3.000000,0.047426,60.000,TYPE_A,87.000,0,0,112184514
1423.331,true,qupa_48,0.000000,0.500000,60.000,TYPE_A,140.000,0,0,112184514
1494.331,true,qupa_48,1.000000,0.731059,59.651,TYPE_A,9.000,0,0,112184514
1687.331,true,qupa_48,0.000000,0.500000,60.000,TYPE_B,131.000,0,0,112184514
1756.331,true,qupa_48,-1.000000,0.731059,59.651,TYPE_B,7.000,0,0,112184514
