tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
8.439,true,qupa_7E,0.000000,0.500000,60.000,TYPE_B,8.439,0,0,389356151
78.439,true,qupa_7E,-1.000000,0.731059,59.651,TYPE_B,9.000,0,0,389356151
152.439,true,qupa_7E,-2.000000,0.880797,59.062,TYPE_B,12.000,0,0,389356151
225.439,true,qupa_7E,-3.000000,0.047426,60.000,TYPE_A,12.800,0,0,389356151
303.439,true,qupa_7E,-2.000000,0.119203,59.651,TYPE_A,17.000,0,0,389356151
380.439,true,qupa_7E,-1.000000,0.731059,59.651,TYPE_B,17.000,0,0,389356151
448.439,true,qupa_7E,-2.000000,0.880797,59.062,TYPE_B,7.000,0,0,389356151
547.439,true,qupa_7E,-2.000000,0.880797,59.062,TYPE_B,38.000,0,0,389356151
614.439,true,qupa_7E,-3.000000,0.047426,60.000,TYPE_A,7.600,0,0,389356151
690.439,true,qupa_7E,-2.000000,0.880797,59.062,TYPE_B,15.000,0,0,389356151
755.439,true,qupa_7E,-3.000000,0.952574,57.526,TYPE_B,4.000,0,0,389356151
925.039,true,qupa_7E,-2.000000,0.880797,59.062,TYPE_B,110.600,0,0,389356151
995.439,true,qupa_7E,-3.000000,0.952574,57.526,TYPE_B,11.000,0,0,389356151
1062.639,true,qupa_7E,-4.000000,0.017986,60.000,TYPE_A,8.200,0,0,389356151
1128.439,true,qupa_7E,-3.000000,0.047426,59.651,TYPE_A,5.600,0,0,389356151
1193.439,true,qupa_7E,-2.000000,0.119203,59.062,TYPE_A,4.000,0,0,389356151
1266.439,true,qupa_7E,-1.000000,0.268941,57.526,TYPE_A,12.000,0,0,389356151
1442.439,true,qupa_7E,0.000000,0.500000,59.062,TYPE_A,117.000,0,0,389356151
1566.439,true,qupa_7E,0.000000,0.500000,59.651,TYPE_A,63.000,0,0,389356151
1639.439,true,qupa_7E,1.000000,0.731059,59.062,TYPE_A,13.000,0,0,389356151
1737.439,true,qupa_7E,1.000000,0.731059,59.062,TYPE_A,37.000,0,0,389356151
