tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
6.033,true,qupa_27,0.000000,0.500000,60.000,TYPE_A,6.033,0,0,389356151
72.034,true,qupa_27,1.000000,0.731059,59.651,TYPE_A,5.000,0,0,389356151
137.034,true,qupa_27,2.000000,0.880797,59.062,TYPE_A,5.000,0,0,389356151
223.034,true,qupa_27,3.000000,0.952574,57.526,TYPE_A,25.000,0,0,389356151
302.033,true,qupa_27,4.000000,0.982014,53.781,TYPE_A,20.000,0,0,389356151
361.034,true,qupa_27,5.000000,0.993307,45.968,TYPE_A,3.000,0,0,389356151
437.033,true,qupa_27,6.000000,0.997527,33.913,TYPE_A,29.000,0,0,389356151
477.033,true,qupa_27,7.000000,0.999089,21.858,TYPE_A,4.000,0,0,389356151
509.033,true,qupa_27,8.000000,0.999665,14.045,TYPE_A,8.000,0,0,389356151
531.033,true,qupa_27,9.000000,0.999877,10.300,TYPE_A,6.000,0,0,389356151
551.034,true,qupa_27,10.000000,0.000045,60.000,TYPE_B,9.400,0,0,389356151
622.034,true,qupa_27,9.000000,0.000123,59.651,TYPE_B,9.000,0,0,389356151
1203.033,true,qupa_27,6.000000,0.997527,33.913,TYPE_A,521.000,0,0,389356151
1246.033,true,qupa_27,7.000000,0.999089,21.858,TYPE_A,8.000,0,0,389356151
1306.033,true,qupa_27,7.000000,0.999089,21.858,TYPE_A,36.000,0,0,389356151
1338.433,true,qupa_27,8.000000,0.999665,14.045,TYPE_A,8.400,0,0,389356151
1394.033,true,qupa_27,8.000000,0.999665,14.045,TYPE_A,39.000,0,0,389356151
1417.033,true,qupa_27,9.000000,0.999877,10.300,TYPE_A,7.000,0,0,389356151
1436.033,true,qupa_27,10.000000,0.000045,60.000,TYPE_B,7.000,0,0,389356151
1516.033,true,qupa_27,9.000000,0.999877,10.300,TYPE_A,19.800,0,0,389356151
1571.033,true,qupa_27,9.000000,0.000123,60.000,TYPE_B,43.000,0,0,389356151
1643.033,true,qupa_27,8.000000,0.000335,59.651,TYPE_B,10.000,0,0,389356151
1708.033,true,qupa_27,7.000000,0.000911,59.062,TYPE_B,3.000,0,0,389356151
1778.233,true,qupa_27,6.000000,0.002473,57.526,TYPE_B,8.200,0,0,389356151
