tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
7.507,true,qupa_7E,0.000000,0.500000,60.000,TYPE_A,7.507,0,0,298882869
94.507,true,qupa_7E,1.900000,0.869892,59.149,TYPE_A,25.000,0,0,298882869
157.507,true,qupa_7E,3.800000,0.978119,54.796,TYPE_A,3.000,0,0,298882869
220.507,true,qupa_7E,6.600000,0.001359,60.000,TYPE_B,8.000,0,0,298882869
290.507,true,qupa_7E,4.700000,0.990987,39.062,TYPE_A,8.000,0,0,298882869
366.507,true,qupa_7E,6.500000,0.998499,18.147,TYPE_A,36.000,0,0,298882869
409.507,true,qupa_7E,9.300000,0.999909,8.597,TYPE_A,23.000,0,0,298882869
480.506,true,qupa_7E,10.200000,0.000037,60.000,TYPE_B,62.200,0,0,298882869
601.506,true,qupa_7E,7.200000,0.999254,14.045,TYPE_A,60.800,0,0,298882869
670.507,true,qupa_7E,9.000000,0.999877,8.968,TYPE_A,53.000,0,0,298882869
704.507,true,qupa_7E,10.900000,0.999982,8.000,TYPE_A,24.000,0,0,298882869
735.507,true,qupa_7E,11.900000,0.999993,8.000,TYPE_A,21.000,0,0,298882869
764.507,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,17.600,0,0,298882869
778.507,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,5.800,0,0,298882869
905.507,true,qupa_7E,10.000000,0.999955,8.764,TYPE_A,118.800,0,0,298882869
933.507,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,19.000,0,0,298882869
949.506,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,7.000,0,0,298882869
978.506,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,19.000,0,0,298882869
995.507,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,8.000,0,0,298882869
1023.507,true,qupa_7E,12.000000,0.999994,8.000,TYPE_A,18.000,0,0,298882869
1128.506,true,qupa_7E,11.000000,0.000017,60.000,TYPE_B,95.000,0,0,298882869
1313.506,true,qupa_7E,5.100000,0.006060,60.000,TYPE_B,124.800,0,0,298882869
1386.506,true,qupa_7E,3.200000,0.039166,59.149,TYPE_B,12.000,0,0,298882869
1485.507,true,qupa_7E,0.300000,0.425557,57.957,TYPE_B,39.600,0,0,298882869
1554.506,true,qupa_7E,-1.600000,0.832018,48.826,TYPE_B,10.800,0,0,298882869
1634.507,true,qupa_7E,-2.500000,0.924142,39.062,TYPE_B,29.000,0,0,298882869
1676.907,true,qupa_7E,-4.400000,0.987872,17.344,TYPE_B,3.000,0,0,298882869
1699.506,true,qupa_7E,-5.400000,0.004496,60.000,TYPE_A,5.000,0,0,298882869
1781.506,true,qupa_7E,-4.400000,0.987872,17.344,TYPE_B,21.800,0,0,298882869
